ID,Tweet,Tweet_Padre,Violencia,Homofobia,Xenofobia,Incensurable,ID_Tweet_Padre
808,Ojalá le hubieran sacado más la chucha para que le diera miedo andar comentando tonteras en prensa. Tiene lo que merece nomás.,"  #Nacional    ""Fui víctima de una agresión salvaje"": Agresor de conserje de 70 años asegura que desconocidos lo golpearon  Más detalles",1,0,0,0,X
809,No fue suficiente ojala te revienen conchetumadre,"  #Nacional    ""Fui víctima de una agresión salvaje"": Agresor de conserje de 70 años asegura que desconocidos lo golpearon  Más detalles",1,0,0,0,X
810,Hay que puro  pitearse  a winter!,SinTweetPadre,1,0,0,0,
811,"12,500 funcionarios de las fuerzas armadas andaban de viaje con licencias falsas. 12,500 valientes soldaos, los mismos que se roban la plata a manos llenas.","Colegios suspende classes, por “artefactos explosivos”  Colegios suspende classes por  “Narco funerales”   Colegios suspende classes por “Paro de profesores”  El legado del gobierno de “disnidah”  Fin",0,0,0,1,X
812,Te vamos a  sacar   la   CTM  sinvergüenza qlo.,SinTweetPadre,1,0,0,0,
813,Sal del closet weko ctm,La parada de maraco como el partido republicano,0,1,0,0,X
814,Se me caen las lágrimas con este tarado. Su pequeño cerebro debe ser estudiado en las universidades más importantes del mundo,SinTweetPadre,0,0,0,0,
815,Ave Miller!,"""China""  Porque anunció que a partir del 1 de junio de 2025, los ciudadanos argentinos podrán ingresar al país sin necesidad de visado para estancias de hasta 30 días.",0,0,0,0,X
816,Si pero el régimen politico es comunista,Igual los chinos son los más capitalistas del mundo,0,0,0,0,X
817,"Desde Aguero, que el futbol  argentino  no veía un talento como lo del chico Mastantuono. Es impensable que no empiecen a llegarle ofertas de los grandes de europa.",SinTweetPadre,0,0,0,1,
818,Tu crédito Caja Los Andes preaprobado ya está en Tapp. Pídelo en la app y recíbelo rápido.,SinTweetPadre,0,0,0,1,
819,"""Carne"":  Por esta particular herramienta que sirve para hacer cortes perfectos de carne.",SinTweetPadre,0,0,0,1,
820,"Qué triste es ver llorar a alguien en la calle, no? Porque si lloras en la calle es porque se te acaba de caer el mundo.",SinTweetPadre,0,0,0,1,
821,Afortunados los que hacen Home Office.,SinTweetPadre,0,0,0,1,
822,OFICIAL    La secuela de Cyberpunk 2077 contará con una ciudad nueva además de Night City ,SinTweetPadre,0,0,0,1,
823,"La montaña más imponente del planeta   es el Auyantepuy.  Es el hogar de una gran cantidad de especies endémicas, incluyendo plantas   carnívoras y orquídeas únicas, que han evolucionado de forma aislada en su cima durante millones de años, creando un ecosistema que no se",SinTweetPadre,0,0,0,1,
824,"La noche de ayer, en una terrazita de Medellín.",SinTweetPadre,0,0,0,1,
825,El pueblo  caribeño  dice 16 veces sí a la consulta popular. Defender la consulta es defender la vida y La Paz,SinTweetPadre,0,0,0,1,
826,"""Facultad"":   Porque contó que estaba estudiando para un parcial y los amigos lo agarraron para el cachetazo.",SinTweetPadre,0,0,0,1,
827,oye y de cuando que tanta gente le dice FLEQUILLO??? en mi país todos le decían chasquilla según yo,SinTweetPadre,0,0,0,1,
828,Hansi Flick ya dio su visto bueno para fichar a Luis Día  [Vía  @joaquimpiera  ],SinTweetPadre,0,0,0,1,
829,"Devuelvan las herraduras al Monumental, no es seria la mala suerte que tiene River",SinTweetPadre,0,0,0,1,
830,#IMPRESIONANTE    Así fue el encuentro nocturno entre un pescador en el río Amazonas con una anaconda gigante. El hombre se percató de movimientos extraños en el agua pensando que se trataba de un gran pez pero su sorpresa fue mayor al verse de frente con el imponente reptil.,SinTweetPadre,0,0,0,1,
831,Omar Marmoush has more Premier league goals this season than Bukayo Saka,SinTweetPadre,0,0,0,1,
832,No lo puedo parar de ver  Es la mejor pieza audiovisual de todos los tiempos,SinTweetPadre,0,0,0,1,
833,Youtuber extranjero en Chile asegura que Santiago es la mejor ciudad del mundo para vivir: “Sé que muchos no van a estar de acuerdo”,SinTweetPadre,0,0,0,1,
834,"Dejen de llorar el cambio de color de mercado pago, ustedes no vivieron lo que fue cuando facebook se actualizo y nos encajo LAS PORTADAS",SinTweetPadre,0,0,0,1,
835,Che algún novio temporal para pasar el invierno? después nos separamos ,SinTweetPadre,0,0,0,1,
836,Que no se olvide cuando Cristiano Ronaldo le pidió un pase a Modric a la altura de la rodilla y Lukita se lo da sin mirar. ,SinTweetPadre,0,0,0,1,
837,"no les puedo explicar lo feliz que me hace este video cada vez que lo veo, especialmente en la parte que dice SALIÓ BAILARÍN COMO LA MADRE",SinTweetPadre,0,0,0,1,
838,"Los dueños no sabían por qué el gato no dormía en su cama, entonces vieron esto",SinTweetPadre,0,0,0,1,
839,Carlos Palacios tendría un pie afuera de Boca Juniors tras eliminación del torneo argentino,SinTweetPadre,0,0,0,1,
840,"¡Abrace el futuro con JetBrains! Complete nuestra encuesta y tendrá la oportunidad de ganar un MacBook Pro, un iPhone 16 Pro u otros premios increíbles. Su participación puede impulsar importantes avances en el sector tecnológico.",SinTweetPadre,0,0,0,1,
841,Quien está diva?   Toque rústico chileno artesanal,SinTweetPadre,0,0,0,1,
842,"""Calculadora""  Porque la calculadora del iPhone y una clásica dan resultados diferentes para una misma cuenta.",SinTweetPadre,0,0,0,1,
843,"""Mr Beast""  Porque es el único joven menor de 30 años que supera los 1.000 millones de dólares si haber heredado ese dinero.",SinTweetPadre,0,0,0,1,
844,"Erling Haaland gana £525K semanales, se ha comprado un Ferrari amarillo valorado en £320K para su colección de coches de lujo, por un valor total de £8M. Aun asi le sobraron +£200K de su salario samanal. [Sun]",SinTweetPadre,0,0,0,1,
845,Luisito comunica subió un video probando comida típica de Cuba Y tuvo que pedir perdón  todos los cubanos le dijeron que en su vida probaron nada de eso Que todo es caro y el gobierno no les deja consumir carne ,SinTweetPadre,0,0,0,1,
846,En Rumania un tipo desacelero el auto para dejar pasar a un oso y el bicho en agradecimiento lo saludo Educado el loco,SinTweetPadre,0,0,0,1,
847,"Información importante:   Hoy hay 2x1 en completos del Dominó    Se adelantó el día del tocomple! Si tienen más promos, déjelo aquí abajito.",SinTweetPadre,0,0,0,1,
848,"bro, ponte en mis crocs por un momento",SinTweetPadre,0,0,0,1,
849,"Amigos del tuiter: cuál es el MEJOR dulce de leche que se consiga en argentina? (No repostero) No importa el precio, con el DDL no jodo.",SinTweetPadre,0,0,0,1,
850,"""Rápida""  Porque a una mujer le depositaron por error $ 510 millones y los gastó en horas: hizo 66 transferencias y compró un auto, una heladera, dos televisores, un microondas, una freidora, un microondas y una mochila de inodoro, entre otras cosas.",SinTweetPadre,0,0,0,1,
851,"""Adictivo""  Por esta taza comestible rellena de chocolate para comer después de tomarte un café.",SinTweetPadre,0,0,0,1,
852,"DT del Liverpool, Arne Slot a Mikel Arteta:   “Las excusas son para los equipos que no ganan la liga”.",SinTweetPadre,0,0,0,1,
853,"¿Sabías que los ratones no pueden vomitar, las serpientes pueden dormir hasta 3 años y la miel es el único alimento que no se estropea? Las jirafas no saben nadar y los delfines duermen con un ojo abierto? Las moscas tienen cinco ojos, los canguros no pueden caminar hacia atrás y",SinTweetPadre,0,0,0,1,
854,"A un lugar del descenso y clasificas a champions, alguna vez se ha visto esto antes?",SinTweetPadre,0,0,0,1,
855,Colapinto le cagó la vuelta a Verstappen y se re calentó JJJJJ,SinTweetPadre,0,0,0,1,
856,A exactos 31 años del día en que la Unión Española derrotó al Real Madrid.  Amistosos que no volverán. ,SinTweetPadre,0,0,0,1,
857,La noche anterior a un día libre es más satisfactorio que el día libre en sí,SinTweetPadre,0,0,0,1,
858,Me parece que ya es tiempo de que tengamos mínimo Metro hasta las 00:30 am. Basta de colaborar con apagar la noche santiaguina. Necesitamos METRO. Háganlo posible? Gracias.,SinTweetPadre,0,0,0,1,
859,La Bea Bravo siempre ha sido tan parecida a la Daniela aranguiz,SinTweetPadre,0,0,0,1,
860,Este video tiene todo no sé por dónde empezar ajakakjajj,SinTweetPadre,0,0,0,1,
861,"Cuándo chucha mi hermano madurará? No lleva ni un mes trabajando y ya renunció, les debe cinco millones a mis papás, chocó el auto, ahora está pidiendo plata pal arriendo porque no tiene xd Y lo peor es que mis papás le están pagando un curso de 1M para que aprenda un oficio.",SinTweetPadre,0,0,0,1,
862,Me parece bien feito haber leído comentarios de enfermeras que creen que pueden realizar la labor de las matronas. Sí hay algo que me carga es el intrusismo profesional.  #LaMatroneriaSeRespeta,SinTweetPadre,0,0,0,1,
863,"Entre más de 800 goles oficiales, Messi eligió su favorito para que se convierta en una obra de arte.",SinTweetPadre,0,0,0,1,
864,me da risa contar q el niño del yaaaa la media volaita es mi mejor amigo LDKWLSKW,SinTweetPadre,0,0,0,1,
865,"Lamento informarles que los rumores eran ciertos, y la calidad del audio en YT Music es harto mejor q en Spotify",SinTweetPadre,0,0,0,1,
866,"Jamás entenderé el mes del orgullo gay, ¿qué orgullo? ¿El de ir en contra de la naturaleza? ¿El de no tener amor propio? Rezo mil por vosotros, pero no os podéis sentir orgullosos de algo que os daña.",SinTweetPadre,0,1,0,0,
867,Ultra  maraco  el Pascal    Los Pascal Balmaceda se extinguieron en esta generación  THIS DIVA!  ‍,SinTweetPadre,0,1,0,0,
868,Sodoma y Gomorra...el Merluzo además  maraco  y gorriado,SinTweetPadre,0,1,0,0,
869,Maraco  pascal!!  Enyeguecida la Pascala     Csm.....,SinTweetPadre,0,1,0,0,
870,y quien es ese weon? tiene cara de  maraco,SinTweetPadre,0,1,0,0,
871,La parada de  maraco  como el partido republicano,SinTweetPadre,0,1,0,0,
872,"Bastante facho que resultaste,  maraco  culiao y la recalcadaconchadetumadre El  @PJudicialChile @PJudicialChile , presionado por la élite gobernante, puede eliminar de expediente las comprometedoras conversaciones que desee pero no podrá borrar juicio público frente a la escandalosa corrupción del engañoso gobierno de  @GabrielBoric @GabrielBoric . Una vergüenza política e histórica   x.com/PJudicialChile…",SinTweetPadre,0,1,0,0,
873,El  maraco  de neme es terrible futbolero,SinTweetPadre,0,1,0,0,
874,"Entonces aparte de tea y comunista champagne este wn era  weco  tb? Sorry si les mato la onda, y les digo una obviedad, pero  La xenofobia y la homo/transfobia te ponen objetivamente más cerca de un neonazi que del comunismo  Hagan todas las gimnasias y pajas mentales que quieran, pero es un hecho",SinTweetPadre,0,1,0,0,
875,Alfredo Castro es  weco .,SinTweetPadre,0,1,0,0,
876,Pedro Pascal es  weco  pero  weco  Enyeguecida la Pascala     Csm.....,SinTweetPadre,0,1,0,0,
877,Me volvi  weco  (voy a jugar voley),SinTweetPadre,0,1,0,0,
878,amachate azorrao culiao  weco,SinTweetPadre,0,1,0,0,
879,"Excelente la pará de carro del señor,  al  weco  de  @emischneiderv",SinTweetPadre,0,1,0,0,
880,"¿Con qué reglas,  weco  imbécil?",SinTweetPadre,0,1,0,0,
881,"Me contaron un chisme que un  weco  periodista militante del pc , pidió prestado todos los libros de Lemebel en una biblioteca pública de una comuna aledaña a Valdivia y el ql literal se robó todos los libros y nunca los devolvió",SinTweetPadre,0,1,0,0,
882,Mas  weco  que cuchufli de playa,SinTweetPadre,0,1,0,0,
883,Amachate pelao  weco,SinTweetPadre,0,1,0,0,
884,Es que tu eres we c o   por eso,SinTweetPadre,0,1,0,0,
885,Yo creo que eres  weco Hablo por todos los hombres cuando digo que a nadie le gustan las mujeres asi,SinTweetPadre,0,1,0,0,
886,Como le vai a tener miedo a un  weco  ajsjajs,SinTweetPadre,0,1,0,0,
887,Recién se dieron cuenta que es  weco ? THIS DIVA!  ‍,SinTweetPadre,0,1,0,0,
888,Cojo y  weco,SinTweetPadre,0,1,0,0,
889,Tienes q aceptar q ser de la u es sinónimo de ser  weco,SinTweetPadre,0,1,0,0,
890,"Hay un  weco  que ya está en brasil (obvio que ya llegó) y sus historias son: cringe, cringe, cringe, cringe. Igual a las que sube cuando está acá pero cringe brasilero.",SinTweetPadre,0,1,0,0,
891,"No es woke, es  weco .",SinTweetPadre,0,1,0,0,
892,Autista pero nunca  wekito ,SinTweetPadre,0,1,0,0,
893,top 2 hombres a los que me gusta tratar de marikon/ wekito  1. el félix  2. shawn mendes,SinTweetPadre,0,1,0,0,
894,El hueón más maraco de X tratando de  gay  a otros JAJAJA,SinTweetPadre,0,1,0,0,
895,hablo el  gay,SinTweetPadre,0,1,0,0,
896,yo viendo al wey más  gay  del mundo,SinTweetPadre,0,1,0,0,
897,jajaja que puto  gay,SinTweetPadre,0,1,0,0,
898,"Yo haría un festival  gay  en Gaza,,si luego los cuelgan de lo alto de una grúa,,pues mala suerte..",SinTweetPadre,0,1,0,0,
899,Tienes una pinta de  maricon  que no puedes con ella,SinTweetPadre,0,1,0,0,
900,Métetelo por el culo  maricon  de mierda,SinTweetPadre,0,1,0,0,
901,Vaya vaya el mondongo es negro y  maricon .,SinTweetPadre,0,1,0,0,
902,Te faltan webos no cuentan los webos que te rebotan en las nalgas tus machines puto  Maricon,SinTweetPadre,0,1,0,0,
903,busca pene a otro lado  maricon,SinTweetPadre,0,1,0,0,
904,justin  maraco  culiao leía historias de tn del justin,SinTweetPadre,0,1,0,0,
905,"Eres demasiado alaraco,  weco y  maraco  CTM. desclazo recuiao, trata de tener algo de honor weon",SinTweetPadre,0,1,0,0,
906,Post más falso que sosten de  maraco .,SinTweetPadre,0,1,0,0,
907,"Este no es  maraco , es ultra  maraco , puto como le dirían los argentinos.....",SinTweetPadre,0,1,0,0,
908,Mas  weco  que vodka frambuesa,SinTweetPadre,0,1,0,0,
909,"Creo que este fleto si tiene hijos y tiene una mina que debe ser pantalla, porque todos sabemos que es  weco  , lamepijas de los argentinos",SinTweetPadre,0,1,0,0,
910,Zurdo  fleto  de mierda,SinTweetPadre,0,1,0,0,
911,"La pinta de  Fleto  de éste parcito, da Náuseas!!!",SinTweetPadre,0,1,0,0,
912,"Así que es mariconcita la aceituna de azapa, weon  fleto , la cagó pa llorón, se puso a gritar como loca en vez de responder con un combo!!",SinTweetPadre,0,1,0,0,
913,Te lo está poniendo un zambo?... merluzo  fleto .,SinTweetPadre,0,1,0,0,
914,Fleto  igual que el hermano que se cree mujer,SinTweetPadre,0,1,0,0,
915,que tu seas  fleto  como todos los comunistas y te guste la leche igual q a tu vieja y a tu hermana no significa que todos seamos wkos como tu.  anda a bañarte weco ql,SinTweetPadre,0,1,0,0,
916,"Sabes que cuando se envían genotipificaciones de VIH al isp la conducta de riesgo que más se repite es SEXO CON OTROS HOMBRES?  Fleto  culiao' bueno pal pico, eso es jsjsjsjsjsj ",SinTweetPadre,0,1,0,0,
917,"Cachas caleta al chileno, el mapuche en Chile tb a sido siempre descalificado y generalizado. Mono  Veneco  de mierda",SinTweetPadre,0,0,1,0,
918,"Ayer atropellaron a un  veneco  cerca a mi casa, miren como dejaron al desgraciado",SinTweetPadre,0,0,1,0,
919,"jajajaj pobre imbecil revisa todos los rankigs de inteligencia artificial, desarrollo tecnologico, innovación, etc. Chile siempre es lider en LATAM y congozuela si aparece en penúltimo solo sobre Haiti jaja ya de verdad  veneco  me aburres ees muy ignorante",SinTweetPadre,0,0,1,0,
