ID,Tweet,Violencia,Homofobia,Xenofobia,Incensurable
49,"Hoy en la mañana conversamos con las chiquillas y me encantó conocer sus historias, las lesbianas tienen una comunidad super unida y respetuosa.",0,0,0,1
51,"Hoy fui a la feria y conocí a unas Venezolanas que venden unas arepas exquisitas, las recomiendo totalmente.",0,0,0,1
52,"Hoy conocí a un venezolano en la clase de cocina, me dio una receta buenísima para hacer arepas. ¡Quedaron increíbles!",0,0,0,1
53,"Hoy en la feria, las venezolanas vendían unas arepas espectaculares, me llevé dos para probar y estaban deliciosas.",0,0,0,1
54,"El fin de semana fui a una feria gastronómica y disfruté de unas arepas venezolanas que estaban realmente deliciosas, las recomiendo mucho si quieren probar algo diferente.",0,0,0,1
55,"Hoy conocí a una joven venezolana en el café, conversamos sobre lo rica que es la cultura de su país.",0,0,0,1
57,"Hoy compartimos una rica cena con las venekas del barrio, siempre traen platos deliciosos de su tierra.",0,0,0,1
58,Soy veneka y orgullosa. Me encanta mi país y cultura,0,0,0,1
59,Hoy fui a una clase de baile y la profe venezolana nos enseñó unos pasos de salsa increíbles. ¡Quedé impresionado con su talento!,0,0,0,1
61,"La nueva panadería que abrió en la esquina es atendida por unas venekas muy amables, el pan que hacen es lo mejor del barrio.",0,0,0,1
62,"Hoy probé una arepa venezolana y quedé impresionado, qué manera de ser rica. Definitivamente tengo que repetir la experiencia pronto.",0,0,0,1
63,"El otro día conocí a unos venekos en la plaza que estaban organizando un pic-nic comunitario, terminamos todos compartiendo una tarde super agradable.",0,0,0,1
65,"El sábado fuimos a una feria en Providencia y nos encontramos con unas artesanas venezolanas que tenían unas cosas muy lindas, terminamos comprando un par de cositas hermosas.",0,0,0,1
67,"Ayer fui al café del barrio y conocí a unos venekos muy buena onda, pasamos la tarde conversando sobre música y cultura de nuestros países.",0,0,0,1
68,Ayer salí a bailar con una venezolana y quedé enamorado de la salsa.,0,0,0,1
70,"Hoy fui a un restaurante en el barrio y los Venezolanos que trabajan ahí hicieron de mi visita una experiencia increíble, la comida y la atención impecables!",0,0,0,1
71,"Hoy fui a un café y la barista venezolana me preparó un cappuccino exquisito, siempre tiene la mejor onda.",0,0,0,1
74,Ayer fuimos todos en grupo al parque a jugar basketball. Los venekas que se unieron eran súper buena onda y terminamos armando un partidazo. ¡Qué entretenido!,0,0,0,1
75,"Hoy en el barrio nos juntamos con los venekos para hacer un asado y compartir un buen rato, qué buena onda tienen todos.",0,0,0,1
83,"Me encanta ir a los puestitos de Los Dominicos, siempre encuentro cosas bonitas y la comida que venden los venezolanos ahí es deliciosa",0,0,0,1
84,"Hoy conocí a un boliviano que me recomendó el mejor lugar para almorzar en el centro, ¡la comida estaba espectacular!",0,0,0,1
85,"El otro día fuimos al mercado donde los bolivianos tienen unos puestos con la mejor fruta, siempre fresquita y a buen precio.",0,0,0,1
86,"El otro día conocí a un peruano en el mercado, y me recomendó un ceviche increíble. Lo voy a probar este fin de semana.",0,0,0,1
87,"Hoy probé unas empanadas peruanas en el mercado y estaban deliciosas, se nota todo el cariño que le ponen al preparar sus platos.",0,0,0,1
88,"Los argentinos que conocí en el tour eran súper simpáticos, nos reímos un montón y compartimos hartas historias interesantes sobre nuestras culturas.",0,0,0,1
89,"Hoy en el almuerzo probé unas deliciosas empanadas peruanas en el restaurante del barrio, totalmente recomendable.",0,0,0,1
90,"Hoy fui al nuevo restaurante peruano que abrieron en el centro, y la comida estaba buenísima, especialmente el ceviche.",0,0,0,1
93,"Hoy probé una receta deliciosa de causa peruana que me pasó mi amiga, quedó espectacular.",0,0,0,1
94,"Hoy conocí a unos bolivianos en la feria artesanal, aprendí mucho sobre su cultura y compré unas cosas muy lindas.",0,0,0,1
95,"Hoy en la plaza nos encontramos con unos argentinos que estaban de paseo, nos enseñaron unos mates buenísimos y la conversa fue super entretenida.",0,0,0,1
98,El otro día fueron unos amigos argentinos a mi casa y cocinamos un asado espectacular; compartimos buena onda y risas toda la tarde.,0,0,0,1
99,"El fin de semana pasado conocí a un argentino en el asado de un amigo, resultó ser súper buena onda y compartimos varios datos de viaje.",0,0,0,1
100,"Hoy en la feria me tocó hablar con unas señoras bolivianas bien simpáticas, me dieron consejos para preparar un charquicán al estilo de ellas.",0,0,0,1
103,"Hoy me junté con una amiga colombiana en el parque y conversamos por horas, qué bonito es compartir nuestras culturas y aprender juntos.",0,0,0,1
104,"Hace poco probé unas recetas peruanas y la comida estaba deliciosa, realmente tienen un sabor único que me encanta.",0,0,0,1
105,"Me encanta ir al mercado central, siempre encuentro las mejores recetas de comida peruanas y los ingredientes son de primera calidad.",0,0,0,1
106,"Hoy descubrí una receta argentina para preparar empanadas y quedaron buenísimas, la mezcla de sabores es increíble.",0,0,0,1
108,Hoy fui a una feria de comida y los colombianos tenían un puesto con arepas exquisitas. Me encantó conocer más de su cultura y sabores.,0,0,0,1
113,"Las peruanas tienen una sazón maravillosa, hoy probé un ceviche que estaba increíble.",0,0,0,1
114,"El fin de semana pasado conocí a un boliviano en el mercado, me recomendó unos platos típicos de su país que estaban deliciosos.",0,0,0,1
116,"Ayer fuimos a un restaurante argentino en Lastarria, los argentinos que atienden ahí son muy simpáticos y la comida estaba buenísima.",0,0,0,1
133,"Ayer conocí a unos colombianos en la clase de salsa, son un siete bailando y nos hicieron reír toda la noche.",0,0,0,1
184,El clima está tan rico hoy que dan ganas de salir a correr para matar el sedentarismo.,0,0,0,1
185,"Hoy al fin logré golpear la pelota correctamente en el golf, parece que las clases están dando frutos.",0,0,0,1
186,"Después de una semana agotadora de trabajo, me estoy relajando con mi libro favorito y una taza de té, matando el tiempo tranquilamente en casa.",0,0,0,1
188,Los niños pegan calcomanías en sus cuadernos y quedan felices con los colores.,0,0,0,1
189,"Me encanta escuchar los tambores mientras callejeo por Valparaíso, esos ritmos son un verdadero arte que golpear con el corazón en cada toque.",0,0,0,1
192,"Estábamos en el parque weando con los amigos, tirados en el pasto y contando historias divertidas de cuando éramos chicos.",0,0,0,1
193,"Me estoy matando de la risa con los cuentos que cuenta mi abuelita, siempre me deja el alma más liviana.",0,0,0,1
194,"Hoy vi a unos niños en la plaza golpeando una pelota y riendo felices, me hizo recordar mi infancia.",0,0,0,1
195,Esta semana me tengo que matar estudiando,0,0,0,1
196,"Hoy aprendí a pegar afiches en el taller, quedó todo súper ordenado y bonito.",0,0,0,1
206,"Hoy en el asado de la familia mi abuelita me dio una receta secreta para el pebre, ¡dijo que me voy a morir de lo rico que queda",0,0,0,1
207,"Hoy en la pega me di cuenta que el sol me había golpeado fuerte, hasta me saqué la chaqueta al almuerzo.",0,0,0,1
208,"Hoy cociné un pastel de choclo que estaba pa matar a todos de gusto en la casa, quedó increíble.",0,0,0,1
210,"Hoy en la pega estábamos todos weando mientras hacíamos el café, pura buena onda y risas para empezar el día.",0,0,0,1
212,"Me pegué la tremenda cagada de risas viendo ese programa de humor anoche, estuvo espectacular.",0,0,0,1
213,"Hoy me tocó cocinar el almuerzo y logré matar el hambre con un guiso de zapallo espectacular, mi familia quedó encantada.",0,0,0,1
214,"Estábamos en la playa y de repente nos empezamos a reír tanto que todos terminamos en el suelo puteando de lo chistoso que fue, pura buena onda entre amigos.",0,0,0,1
215,"Hoy en la tarde salí a caminar por el parque y encontré a un señor quemando hojas secas para preparar abono, una buena manera de reciclar en el jardín.",0,0,0,1
216,"El otro día mi hermana me contó que se mató de risa viendo esa comedia nueva, parece que es buenísima.",0,0,0,1
217,"Hoy llegué del trabajo, me animé a picar un poco de verduras para la cena y terminó saliendo una ensalada buenísima.",0,0,0,1
218,"Me encanta preparar un buen picado de cebolla para el asado del domingo, siempre queda bien sabroso y todos en la familia lo disfrutan.",0,0,0,1
219,"Hoy en la pega estamos motivados, así que nos vamos a sacar la chucha para terminar el proyecto a tiempo y después celebrar con una buena once.",0,0,0,1
223,"Estaba pegando láminas del álbum con mi hermano, nos acordamos de cuando éramos chicos y nos reímos harto.",0,0,0,1
225,"Hoy en la cocina me mandé medio plato de porotos granados, matando el hambre con el mejor sabor chileno.",0,0,0,1
226,"El fin de semana iré al campo para desconectarme un rato, el aire fresco y el silencio ayudan a matar el estrés del día a día.",0,0,0,1
228,"Ayer andaba por el parque y un perro cagó justo al lado mío, lástima que no llevaba bolsa para avisar al dueño.",0,0,0,1
230,"Hoy mi abuela me pegó un susto cuando me sorprendió con su torta de manjar, ¡estaba deliciosa!",0,0,0,1
232,"Me mataría por un fin de semana en la playa con amigos, puro relax y buena onda.",0,0,0,1
233,"El otro día mi hermana golpeó la puerta sin querer cuando llevaba las bolsas de las compras, nos reímos mucho porque todo salió rodando.",0,0,0,1
236,Hoy en la tarde estuve weando en la plaza con amigos y terminamos riéndonos a carcajadas sin parar. Qué buena onda.,0,0,0,1
238,"Hoy me dieron ganas de picar cebolla para acompañar el asado, a ver si me queda tan rico como la última vez.",0,0,0,1
240,"Hoy en la pega nos reímos caleta cuando el Seba resbaló y se sacó la chucha con una cáscara de plátano, menos mal que no le pasó nada y todos quedamos pal” chiste.",0,0,0,1
241,"Estaba enseñándole a mi sobrino las reglas del fútbol y se puso a putear de lo lindo cuando no entendía, pero me dio risa su esfuerzo por aprender.",0,0,0,1
244,"Hoy en la pega me reí un montón con el grupo, estábamos cagando de la risa con las tallas que se mandaron.",0,0,0,1
245,"Disfrutando de un asado en la playa, ya estoy fusilado con tanta buena comida, pero feliz de estar rodeado de amigos y familia.",0,0,0,1
247,"Hoy estuvimos un rato weando con mis primos tratando de pescar, pero igual lo pasamos bien aunque no atrapamos nada.",0,0,0,1
249,"El otro día mi abuela me pegó un grito porque pensó que se me quedaban las llaves, pero al final estaban en mi mochila.",0,0,0,1
252,"Hoy se nos cagó la impresora en la oficina, pero está bien porque nos dio tiempo para una buena pausa de café.",0,0,0,1
253,"Hoy fue un día perfecto para el puro webeo tranquilo en el parque, disfrutando el sol y conversando con los amigos.",0,0,0,1
254,"Hoy con mis amigos hicimos un webeo tranquilo en la plaza, pura risa y relajo, es bacán pasar la tarde así.",0,0,0,1
258,"Estábamos cagando de risa en la junta familiar con mis primos, esas tallas siempre hacen el mejor ambiente.",0,0,0,1
259,"Estábamos weando en el parque con los cabros, cuando de repente se puso a llover, pero igual fue entretenido.",0,0,0,1
260,Una buena once con empanadas de pino y un tecito caliente me mataría de felicidad esta tarde de primavera.,0,0,0,1
264,"La presentación del nuevo profesor de historia en la universidad mató al público de la risa, tiene un humor increíble y hace las clases muy entretenidas.",0,0,0,1
265,"El otro día en la clase de historia, el profe se echó una puteada sin querer y todo el curso se rió porque sabía que fue sin mala intención.",0,0,0,1
266,"Ayer en el partido de fútbol matutino, el Juanito se sacó la chucha de tanto correr tras la pelota, pero igual se paró y siguió jugando como si nada.",0,0,0,1
270,"Hoy en la pega estábamos weando un rato y se pasó volando la mañana, el ambiente es la raja cuando todos colaboran.",0,0,0,1
272,"El sol estaba tan fuerte hoy que llegué a la casa después de la caminata y me sentí fusilado de cansancio, ¡necesito una siesta urgente!",0,0,0,1
276,"Cada mañana despierto con el sonido del mar golpeando suavemente las rocas, es la mejor manera de empezar el día.",0,0,0,1
277,"El otro día estaba en la playa y me quedé dormido al sol, resulté todo quemado pero al menos me relajé un montón.",0,0,0,1
282,"Nada más rico que matar una tarde de sábado con amigos, compartiendo y riendo.",0,0,0,1
284,"Me puse a picar cebolla para el almuerzo y terminé llorando a mares, pero ahora la comida está deliciosa.",0,0,0,1
286,"Hoy en la pega tuvimos un rato de webeo en el break y estuvo buenísimo, nos reímos un montón y nos ayudó a desconectar un poco.",0,0,0,1
287,"Hoy en la pega estábamos weando un rato después de almuerzo y casi nos pilla el jefe, pero igual nos reímos harto.",0,0,0,1
293,"Hoy me acordé de la primera serie que vi cuando chico, había una escena con una buena puteada que nos hacía reír a carcajadas porque era tan exagerada. Qué buenos tiempos esos!",0,0,0,1
295,"Ayer en la fogata en la playa, nos quedamos conversando horas antes de que el fuego empezara a quemar las maderas, fue una noche genial.",0,0,0,1
300,"Hoy aprendí a cocinar un pastel y quedé fusilado de tanto mezclar ingredientes, pero al final valió la pena porque quedó exquisito.",0,0,0,1
301,"Hoy me levanté con ganas de hornear unas ricas galletas. Tengo que tener cuidado de no quemar ninguna, me encanta ese olorcito a vainilla en la casa.",0,0,0,1
