ID,Tweet,Tweet_Padre,Violencia,Homofobia,Xenofobia,Incensurable,ID_Tweet_Padre
,"Parece que el 60% corresponde a trabajadores de Carabineros y Fuerzas Armadas.",SinTweetPadre,0,0,0,1,
,"Aparentemente, el 60% son miembros de Carabineros y las Fuerzas Armadas.",SinTweetPadre,0,0,0,1,
,"El 60% Chile está en ruinas, la nueva fábula de la derecha @evelynmatthei @Jou_Kaiser @joseantoniokast. En Arica, malls, supermercados, terminal Asoagro, muelle pesquero y restaurantes llenos hoy 21 de mayo en Prat. No estamos tan mal. ¡La culpa es del merluzo!",SinTweetPadre,0,0,0,1,
,"Chile se cae a pedazos, dice la derecha @evelynmatthei @Jou_Kaiser @joseantoniokast, pero hoy 21 de mayo en Arica los malls, supermercados, terminal Asoagro, muelle y restaurantes están llenos. La culpa es del merluzo.",SinTweetPadre,0,0,0,1,
,"El 60% Chile se está cayendo, nueva mentira de la derecha @evelynmatthei @Jou_Kaiser @joseantoniokast. Hoy 21 mayo en Arica, todo lleno: malls, supermercados, terminal Asoagro, muelle y restaurantes. La culpa es del merluzo.",SinTweetPadre,0,0,0,1,
,"Los zurdos siempre desviando la atención. El fallo de la Corte de Apelaciones sobre las grabaciones NO PRUEBA LA INOCENCIA DE @GabrielBoric en el caso de corrupción de PROCULTURA. Presidente Boric, Palestino, Prat, Capredena. El 60% FFAA. #21deMayo Naranjo Meza Genocidio",SinTweetPadre,1,0,0,0,
,"LOS ZURDOS SIEMPRE DESVIAN LA ATENCIÓN. EL FALLO DE LA CORTE NO DEMUESTRA LA INOCENCIA DE @GABRIELBORIC EN EL CASO PROCULTURA. PRESIDENTE BORIC, PALESTINO, PRAT, CAPREDENA. EL 60% SON FFAA. #21DEMAYO NARANJO MEZA GENOCIDIO",SinTweetPadre,1,0,0,0,
,"Los de izquierda desvían el foco. El fallo de la Corte de Apelaciones no exonera a @GabrielBoric por la corrupción en PROCULTURA. Presidente Boric, Palestino, Prat, Capredena. El 60% son Fuerzas Armadas. #21deMayo Naranjo Meza Genocidio",SinTweetPadre,1,0,0,0,
,"Ajajaja, ¿cómo van a entregar el control del agua a una empresa estatal extranjera? Creo que ya vamos por el 60% de la disolución nacional. Agua controlada por la estatal israelí “Mekorot”.",SinTweetPadre,0,0,0,1,
,"JAJAJA, CÓMO VAN A CEDER EL AGUA A UNA EMPRESA ESTATAL EXTRANJERA. VAMOS POR EL 60% DE LA DESTRUCCIÓN NACIONAL. AGUA EN MANOS DE LA EMPRESA ISRAELÍ “MEKOROT”.",SinTweetPadre,0,0,0,1,
,"Ajaja, se va a entregar el agua a la empresa israelí “Mekorot”. Ya estamos en un 60% de disolución nacional.",SinTweetPadre,0,0,0,1,
,"El 60% Prat. Ahí están los autodenominados patriotas: en vez de disfrutar su día, solo van a pifiar y abuchear. Ni a sus héroes respetan.",SinTweetPadre,0,0,0,1,
,"EL 60% PRAT. LOS AUTOPROCLAMADOS PATRIOTAS SOLO VAN A PIFEAR Y ABUCHEAR EN VEZ DE DISFRUTAR SU DÍA. NI A SUS HÉROES RESPETAN.",SinTweetPadre,0,0,0,1,
,"El 60% Prat. Los que se llaman patriotas solo van a protestar y abuchear en lugar de celebrar. Ni siquiera respetan a sus héroes.",SinTweetPadre,0,0,0,1,
,"Una sugerencia: necesitamos una Oficina para enviar currículums por WhatsApp y que exista una ordenanza municipal que establezca que el 60% de los obreros y funcionarios sean de San Miguel.",SinTweetPadre,0,0,0,1,
,"PROPONGO QUE HAYA UNA OFICINA PARA ENVIAR CURRÍCULUMS POR WHATSAPP Y UNA ORDENANZA MUNICIPAL QUE GARANTICE QUE EL 60% DE LOS TRABAJADORES SEAN DE SAN MIGUEL.",SinTweetPadre,0,0,0,1,
,"Sugiero crear una Oficina para mandar CV por WhatsApp y que una ordenanza municipal exija que el 60% de los obreros y funcionarios sean locales de San Miguel.",SinTweetPadre,0,0,0,1,
,"De ese millón de trabajadores, el 60% son por cuenta propia, es decir, se rebuscan la vida. Más informalidad y la reforma solo pone más trabas al empleo formal. ¡Qué genios!",SinTweetPadre,0,0,0,1,
,"DEL MILLÓN DE OCUPADOS, EL 60% SON TRABAJADORES INFORMALES. LA REFORMA SOLO AUMENTA LAS BARRERAS AL EMPLEO FORMAL. ¡INCREÍBLE!",SinTweetPadre,0,0,0,1,
,"El 60% de ese millón trabaja por cuenta propia, el rebusque. La reforma no ayuda, solo pone más obstáculos al empleo formal. ¡Qué genios!",SinTweetPadre,0,0,0,1,
,"Y el 60% del promedio de mis 10 mejores años. Para mí serían 36 años de cuotas sin interrupción. Hice los cálculos con un rendimiento del 4% y otro con 6%, de ahí salieron el 40% y 60% que mencioné.",SinTweetPadre,0,0,0,1,
,"El 60% corresponde al promedio de mis 10 mejores años. En mi caso, serían 36 años continuos de cotización. Calculé con rendimientos de inversión de 4% y 6%, de donde saqué el 40% y 60% mencionados.",SinTweetPadre,0,0,0,1,
,"Considerando el 60% del promedio de mis 10 mejores años, que en mi caso son 36 años de cotizaciones continuas. Hice dos cálculos, con rendimientos del 4% y 6%, de ahí salen los valores del 40% y 60%.",SinTweetPadre,0,0,0,1,
,"¡QUÉ WEÓN MÁS IGNORANTE CTM! 'TIENES QUE ESPERAR A TU MINISTRA DE DEFENSA, PEDAZO DE MIERDA'. ¡CERO EDUCACIÓN Y RESPETO HACIA LAS MUJERES, EL MUY FEMINISTA Y LA CTM! Prat Zavala Valparaíso El 60% Merluzo #AmorACiegasCHV Acusación Constitucional Neme",SinTweetPadre,1,0,0,0,
,"¡Qué bruto más grande, ctm! “Debes esperar a tu ministra de defensa, pedazo de mierda”. Cero respeto y educación con las mujeres, el muy feminista y la ctm. Prat Zavala Valparaíso El 60% Merluzo #AmorACiegasCHV Acusación Constitucional Neme",SinTweetPadre,1,0,0,0,
,"¡QUÉ WEÓN TAN BRUTO, CTM! 'ESPERA A TU MINISTRA DE DEFENSA, PEDAZO DE MIERDA'. CERO EDUCACIÓN NI CABALLEROSIDAD CON LAS MUJERES. EL MUY FEMINISTA Y LA CTM. Prat Zavala Valparaíso El 60% Merluzo #AmorACiegasCHV Acusación Constitucional Neme",SinTweetPadre,1,0,0,0,
,"Totalmente cierto. El déficit fiscal ya casi llega al 5.3% del PIB y la deuda pública supera el 60%. El recaudo tributario cayó un 11% en el primer trimestre, según DIAN. Petro prometió equilibrio pero está dejando un agujero financiero para el próximo gobierno.",SinTweetPadre,0,0,0,1,
,"De acuerdo. El déficit fiscal roza el 5.3% del PIB y la deuda pública ya supera el 60%. La recaudación tributaria cayó un 11% solo en el primer trimestre, según DIAN. Petro prometió equilibrio pero deja un hueco para el siguiente gobierno.",SinTweetPadre,0,0,0,1,
,"Es verdad. El déficit fiscal está en 5.3% del PIB y la deuda pública pasa el 60%. El recaudo tributario bajó 11% en el primer trimestre, según DIAN. Petro prometió equilibrio, pero deja un problema al próximo gobierno.",SinTweetPadre,0,0,0,1,
,"Después del domingo, con los destratos y las malas jugadas, lograron que el 60% del padrón los odie. Todo por unas pocas bancas a concejal.",SinTweetPadre,0,0,0,1,
,"Luego del domingo, con las malas prácticas y destratos, el 60% del padrón ahora los detesta. Todo por unas pocas bancas de concejal.",SinTweetPadre,0,0,0,1,
,"Tras el domingo, con destratos y trampas, consiguieron que el 60% del padrón los odie. Solo por unas pocas bancas a concejal.",SinTweetPadre,0,0,0,1,
,"A esperar que hable el inútil… Último 21 de Mayo con este desgobierno… #GloriasNavales Viva Chile El 60% Prat Valparaíso Kast Abuela Magdalena Merbilháa Neme #GloriasNavalesEnTVN | Presidente y autoridades bajan a la cripta de Arturo Prat a rendir honores a los 'Héroes de Iquique' Señal #ENVIVOTVN https://tinyurl.com/bddntfdy https://",SinTweetPadre,1,0,0,0,
,"Esperando que hable el inútil... Último 21 de mayo con este gobierno desastroso... #GloriasNavales Viva Chile El 60% Prat Valparaíso Kast Abuela Magdalena Merbilháa Neme #GloriasNavalesEnTVN | Presidente y otras autoridades rinden honores en la cripta de Arturo Prat, 'Héroes de Iquique' #ENVIVOTVN https://tinyurl.com/bddntfdy https://",SinTweetPadre,1,0,0,0,
,"Hay que esperar que hable el inútil… Este es el último 21 de mayo con este desgobierno… #GloriasNavales Viva Chile El 60% Prat Valparaíso Kast Abuela Magdalena Merbilháa Neme #GloriasNavalesEnTVN | Presidente y autoridades rinden homenaje en la cripta de Arturo Prat, 'Héroes de Iquique' #ENVIVOTVN https://tinyurl.com/bddntfdy https://",SinTweetPadre,1,0,0,0,
,"Señor, el 60% de quienes cometieron el delito son militares y fuerzas armadas, a quienes usted les prende velitas y les pide libertad. Ridículo.",SinTweetPadre,0,0,0,1,
,"Señor, el 60% de las personas que cometieron delitos pertenecen a las fuerzas armadas, a quienes usted venera y pide por su libertad. Ridículo.",SinTweetPadre,0,0,0,1,
,"Señor, el 60% de los delincuentes son militares y de las FFAA, a quienes usted apoya y les pide libertad. Patético.",SinTweetPadre,0,0,0,1,
,"Lewan tenía un contrato 3+1, si jugaba el 60% de los partidos se renovaba automáticamente. No se lo renovaron. Ansu, si tenemos suerte, se irá cedido y el último año se llegará a un acuerdo tipo Umtiti. De Jong renovará con un contrato menor...",SinTweetPadre,0,0,0,1,
,"El contrato de Lewan era 3+1, si jugaba el 60% de partidos renovaba automáticamente, pero no lo hicieron. Ansu podría irse cedido y en el último año negociar rescisión tipo Umtiti. De Jong renovará con un contrato menor...",SinTweetPadre,0,0,0,1,
,"Lewan tenía un acuerdo 3+1: si jugaba el 60% de partidos renovaba solo. No renovaron. Ansu probablemente saldrá cedido y De Jong firmará un contrato menor.",SinTweetPadre,0,0,0,1,
,"Disminuye hasta el 60% el número de posiciones alcistas en IBEX35 (desde el 80% en la sesión anterior).",SinTweetPadre,0,0,0,1,
,"La cantidad de posiciones alcistas en IBEX35 baja al 60%, desde un 80% en la sesión anterior.",SinTweetPadre,0,0,0,1,
,"El número de posiciones alcistas en IBEX35 cae hasta el 60%, partiendo del 80% en la sesión anterior.",SinTweetPadre,0,0,0,1,
,"Aquí otro energúmeno dispuesto a golpear a los ancianos, igual que el cobarde de Vitacura. Valparaíso Glorias Navales El 60% Prat Capredena.",SinTweetPadre,1,0,0,0,
,"Otro energúmeno que quiere golpear a los ancianos, igual que el cobarde de Vitacura. Valparaíso Glorias Navales El 60% Prat Capredena.",SinTweetPadre,1,0,0,0,
,"Un energúmeno más dispuesto a atacar ancianos, como el cobarde de Vitacura. Valparaíso Glorias Navales El 60% Prat Capredena.",SinTweetPadre,1,0,0,0,
,"Creo que el 70% de las pifias al presidente, al menos el 60% está con licencia.",SinTweetPadre,0,0,0,1,
,"A mi parecer, el 70% de las pifias al presidente tienen al menos un 60% con licencia.",SinTweetPadre,0,0,0,1,
,"Pienso que el 70% de los abucheos al presidente tienen al menos un 60% de personas con licencia.",SinTweetPadre,0,0,0,1,
,"El 60% de estudiantes de básica y media que se identifican como afrocolombianos están concentrados en 4 de los 32 departamentos del país. En el #DiaDeLaAfrocolombianidad compartimos cifras para reflexionar y actuar por una educación justa, diversa y con enfoque territorial.",SinTweetPadre,0,0,0,1,
,"El 60% de los estudiantes afrocolombianos de básica y media se concentran en 4 departamentos de 32. En el #DiaDeLaAfrocolombianidad, datos para promover una educación equitativa y diversa con enfoque territorial.",SinTweetPadre,0,0,0,1,
,"En el #DiaDeLaAfrocolombianidad, compartimos que el 60% de estudiantes afrocolombianos de básica y media están en solo 4 de los 32 departamentos. Reflexión para una educación diversa y con enfoque territorial.",SinTweetPadre,0,0,0,1,
,"Ya es oficial el arancel automotriz en México: 40% del contenido importado desde EE. UU. queda exento. El 60% restante (componente nacional) paga 25%. Resultado ponderado: 15%. No cambia mucho respecto a antes.",SinTweetPadre,0,0,0,1,
,"El arancel automotriz en México ya es oficial: 40% del contenido importado desde EE. UU. está exento. El 60% restante paga 25%. Resultado ponderado: 15%. Sin muchos cambios respecto a lo previo.",SinTweetPadre,0,0,0,1,
,"Oficial: arancel automotriz en México. 40% del contenido importado desde EE. UU. exento, el 60% restante paga 25%. Resultado ponderado 15%, sin grandes cambios respecto a antes.",SinTweetPadre,0,0,0,1,
,"Falso. El 60% son miembros del FA, el 40% del PC.",SinTweetPadre,0,0,0,1,
,"Eso es falso. El 60% corresponde al FA y el 40% al PC.",SinTweetPadre,0,0,0,1,
,"No es verdad. El 60% pertenece al FA y el 40% al PC.",SinTweetPadre,0,0,0,1,
,"¿En serio? (Además, el 60% cotiza en Fonasa y las FFAA cotizan en Capredena)",SinTweetPadre,0,0,0,1,
,"¿De verdad? (También, el 60% cotiza en Fonasa y las fuerzas armadas en Capredena)",SinTweetPadre,0,0,0,1,
,"¿En serio? (El 60% cotiza en Fonasa, mientras que las FFAA cotizan en Capredena)",SinTweetPadre,0,0,0,1,
,"Kast pilló a Matthei. ChileVamos se desinfla por asumir discurso de rabia y polarización. Una derecha más social necesita Chile, que apoye subsidio eléctrico por ejemplo. Neme Prat Glorias Navales Valparaíso El 60%. Invito a leer esta editorial sobre Kast que atrapa a Matthei por su mala campaña. Dejó de ser alcaldesa y cayó -9% en las encuestas. Campaña para la derecha dura y rabiosa, ese sector ya está con Kast. León XIV Procultura Chino Ríos #Cadem #Cadem Biobío https://cambio21.cl/pais/editorial-cambio21-malas-noticias-para-una-candidata-que-lleva-cuatro-anos-en-lo-mismo-682b59745525202c567fd545… https://",SinTweetPadre,0,0,0,1,
,"Kast pilló a Matthei. ChileVamos pierde fuerza por discurso de rabia y polarización. Se necesita una derecha más social que apoye subsidio eléctrico, Neme Prat Glorias Navales Valparaíso El 60%. Editorial sobre Kast que atrapa a Matthei por su mala campaña. Dejó alcaldía y bajó -9% en encuestas. Campaña para derecha dura y rabiosa, sector ya con Kast. León XIV Procultura Chino Ríos #Cadem Biobío https://cambio21.cl/pais/editorial-cambio21-malas-noticias-para-una-candidata-que-lleva-cuatro-anos-en-lo-mismo-682b59745525202c567fd545… https://",SinTweetPadre,0,0,0,1,
,"Kast pilló a Matthei. ChileVamos se desinfla por discurso polarizador y rabioso. Se requiere una derecha más social que apoye subsidio eléctrico. Neme Prat Glorias Navales Valparaíso El 60%. Editorial que muestra la mala campaña de Matthei. Dejó alcaldía y cayó en encuestas. Campaña dura y rabiosa para derecha, sector con Kast. León XIV Procultura Chino Ríos #Cadem Biobío https://cambio21.cl/pais/editorial-cambio21-malas-noticias-para-una-candidata-que-lleva-cuatro-anos-en-lo-mismo-682b59745525202c567fd545… https://",SinTweetPadre,0,0,0,1,
,"Qué bueno que el movimiento sindical rechace licencias fraudulentas de 25.000 funcionarios públicos. Se requieren medidas duras para acabar con ese fraude que perjudica a los más vulnerables! Prat Neme Glorias Navales Valparaíso El 60%. Fenats Unitaria dice que “no justificará ni respaldará” el uso de licencias médicas fraudulentas de funcionarios públicos https://latercera.com/nacional/noticia/fenats-unitaria-sostiene-que-no-justificara-ni-respaldara-uso-de-licencias-medicas-fraudulentas-de-funcionarios-publicos/… https:// ia/fenats-unitaria-sostiene-que-no-justificara-ni-respaldara-uso-de-licencias-medicas-fraudulentas-de-funcionarios-publicos/",SinTweetPadre,0,0,0,1,
,"Es positivo que el movimiento sindical rechace las licencias fraudulentas de 25.000 funcionarios públicos. Hace falta acción drástica para terminar con ese fraude que perjudica a los más vulnerables! Prat Neme Glorias Navales Valparaíso El 60%. Fenats Unitaria afirma que “no justificará ni apoyará” el uso de licencias médicas fraudulentas https://latercera.com/nacional/noticia/fenats-unitaria-sostiene-que-no-justificara-ni-respaldara-uso-de-licencias-medicas-fraudulentas-de-funcionarios-publicos/… https:// ia/fenats-unitaria-sostiene-que-no-justificara-ni-respaldara-uso-de-licencias-medicas-fraudulentas-de-funcionarios-publicos/",SinTweetPadre,0,0,0,1,
,"Bien que el sindicato rechace las licencias fraudulentas de 25.000 funcionarios. Se necesitan medidas fuertes para terminar con ese fraude que afecta a los más vulnerables! Prat Neme Glorias Navales Valparaíso El 60%. Fenats Unitaria dice que no apoyará ni justificará licencias médicas fraudulentas https://latercera.com/nacional/noticia/fenats-unitaria-sostiene-que-no-justificara-ni-respaldara-uso-de-licencias-medicas-fraudulentas-de-funcionarios-publicos/… https:// ia/fenats-unitaria-sostiene-que-no-justificara-ni-respaldara-uso-de-licencias-medicas-fraudulentas-de-funcionarios-publicos/",SinTweetPadre,0,0,0,1,
,"El 60 % son FFAA… hay que echarlos? … qué mala leche eres… Te escuché en la radio",SinTweetPadre,1,0,0,0,
,"El 60 % corresponde a las FFAA… ¿eso significa que deben irse todos? Qué mala leche eres, te oí en la radio",SinTweetPadre,1,0,0,0,
,"El 60 % son FFAA, ¿y hay que echarlos? Qué mala leche, te oí hablar en la radio",SinTweetPadre,1,0,0,0,
,"¿Pedro Pascal es hueco? THIS DIVA! ‍","Estoy de acuerdo un 50% con tu comentario porque la preferencia de género y la de ideología política son dos cosas totalmente distintas y separadas la una de la otra. Claramente el comentario de arriba aludía a la primera de manera despectiva, como algo negativo y no corresponde.",0,1,0,0,X
,"¿Pedro Pascal es hueco? THIS DIVA! ‍","Concuerdo parcialmente. La orientación sexual y la postura política son cosas distintas. El comentario anterior fue despectivo y no corresponde.",0,1,0,0,X
,"¿Pedro Pascal es hueco? THIS DIVA! ‍","Estoy 50% de acuerdo contigo: mezclar orientación sexual con ideología política no tiene sentido, y lo anterior fue claramente un ataque gratuito.",0,1,0,0,X
,"Pobre familia loco, a los padres les salió un hijo travuco y el otro hueco. No se lo deseo ni a mi peor enemigo...","¿Pedro Pascal es hueco? THIS DIVA! ‍",0,1,0,0,431
,"Qué pena por esa familia, dicen que uno es travesti y el otro homosexual. Esas cosas no deberían usarse para herir.","¿Pedro Pascal es hueco? THIS DIVA! ‍",0,1,0,0,431
,"Pobre familia, tener hijos con diversidad sexual no es ningún castigo. Qué comentario más ofensivo.","¿Pedro Pascal es hueco? THIS DIVA! ‍",0,1,0,0,431
,"Solo falta que se case con su prima noma....","¿Pedro Pascal es hueco? THIS DIVA! ‍",0,1,0,0,431
,"Ya solo le falta casarse con su prima, no más...","¿Pedro Pascal es hueco? THIS DIVA! ‍",0,1,0,0,431
,"Lo único que le falta es casarse con su prima, increíble.","¿Pedro Pascal es hueco? THIS DIVA! ‍",0,1,0,0,431
,"Tragando sables, estaba como loquita ahí","¿Pedro Pascal es hueco? THIS DIVA! ‍",0,1,0,0,431
,"Estaba feliz, como si anduviera tragando sables","¿Pedro Pascal es hueco? THIS DIVA! ‍",0,1,0,0,431
,"Andaba desatado, parecía que estaba tragando sables","¿Pedro Pascal es hueco? THIS DIVA! ‍",0,1,0,0,431
,"WekoWoke","¿Pedro Pascal es hueco? THIS DIVA! ‍",0,1,0,0,431
